s16_64_128_8_4.c,732,1042,1008,881,796,763
s16_64_128_8_5.c,736,1057,1027,883,796,762
s16_64_16384_2_0.c,724,1024,1025,871,794,760
s16_64_16384_2_1.c,748,1026,1034,892,796,759
s16_64_16384_2_2.c,755,1024,1015,872,817,757
s16_64_16384_2_3.c,749,1006,1011,883,810,781
s16_64_16384_2_4.c,755,1036,1027,864,791,755
s16_64_16384_2_5.c,747,1007,1030,874,831,810
s16_64_16384_4_0.c,772,1078,1082,915,836,795
s16_64_16384_4_1.c,770,1071,1074,915,850,800
s16_64_16384_4_2.c,754,1087,1067,911,849,802
s16_64_16384_4_3.c,757,1076,1067,920,834,802
s16_64_16384_4_4.c,759,1069,1087,926,839,797
s16_64_16384_4_5.c,787,1068,1074,924,845,803
s16_64_16384_8_0.c,769,1082,1058,929,866,811
s16_64_16384_8_1.c,773,1083,1067,921,830,792
s16_64_16384_8_2.c,764,1078,1077,931,835,791
s16_64_16384_8_3.c,768,1061,1107,910,837,798
s16_64_16384_8_4.c,782,1060,1072,919,849,818
s16_64_16384_8_5.c,766,1082,1086,919,847,791
s16_64_2048_2_0.c,776,1070,1062,927,829,803
s16_64_2048_2_1.c,767,1079,1071,903,839,803
s16_64_2048_2_2.c,752,1065,1065,906,841,792
s16_64_2048_2_3.c,764,1053,1075,907,836,795
s16_64_2048_2_4.c,801,1052,1061,908,829,794
s16_64_2048_2_5.c,750,1058,1052,902,828,803
s16_64_2048_4_0.c,757,1066,1053,912,817,801
s16_64_2048_4_1.c,754,1057,1073,914,832,800
s16_64_2048_4_2.c,752,1077,1053,923,831,803
s16_64_2048_4_3.c,753,1102,1066,907,834,803
s16_64_2048_4_4.c,753,1052,1101,940,829,808
s16_64_2048_4_5.c,757,1063,1074,916,827,795
s16_64_2048_8_0.c,756,1070,1057,906,828,799
s16_64_2048_8_1.c,760,1088,1065,913,827,793
s16_64_2048_8_2.c,748,1058,1064,924,843,797
s16_64_2048_8_3.c,771,1076,1064,910,832,819
s16_64_2048_8_4.c,761,1085,1067,904,827,812
s16_64_2048_8_5.c,767,1051,1072,937,834,804
s16_64_256_2_0.c,763,1062,1069,905,848,818
s16_64_256_2_1.c,766,1066,1079,911,838,794
s16_64_256_2_2.c,770,1064,1097,902,830,791
s16_64_256_2_3.c,771,1070,1078,904,850,809
s16_64_256_2_4.c,781,1087,1101,930,823,800
s16_64_256_2_5.c,758,1069,1084,914,841,805
s16_64_256_4_0.c,765,1084,1074,917,832,793
s16_64_256_4_1.c,763,1057,1082,942,834,808
s16_64_256_4_2.c,799,1071,1081,917,852,798
s16_64_256_4_3.c,767,1071,1063,907,829,800
s16_64_256_4_4.c,766,1065,1082,922,826,795
s16_64_256_4_5.c,770,1088,1065,908,830,799
s16_64_256_8_0.c,766,1057,1077,903,827,792
s16_64_256_8_1.c,775,1065,1087,931,831,798
s16_64_256_8_2.c,763,1065,1078,907,862,804
s16_64_256_8_3.c,774,1066,1080,923,848,799
s16_64_256_8_4.c,774,1066,1085,914,835,800
s16_64_256_8_5.c,764,1066,1093,940,819,761
s16_64_4096_2_0.c,739,1033,1033,867,808,762
s16_64_4096_2_1.c,738,1006,1029,863,819,769
s16_64_4096_2_2.c,751,1032,1004,869,807,762
s16_64_4096_2_3.c,745,1029,1017,862,791,760
s16_64_4096_2_4.c,724,1022,1006,861,793,784
s16_64_4096_2_5.c,721,1009,1036,891,797,784
s16_64_4096_4_0.c,741,1036,1023,880,806,760
s16_64_4096_4_1.c,721,1036,1005,863,789,760
s16_64_4096_4_2.c,747,1039,1012,890,797,761
s16_64_4096_4_3.c,718,1027,1005,889,834,760
s16_64_4096_4_4.c,745,1009,1014,895,807,761
s16_64_4096_4_5.c,738,1040,1005,862,813,762
s16_64_4096_8_0.c,719,1008,1017,868,814,780
s16_64_4096_8_1.c,740,1030,1028,891,796,783
s16_64_4096_8_2.c,726,1021,1030,887,816,781
s16_64_4096_8_3.c,754,1035,1023,863,796,778
s16_64_4096_8_4.c,722,1007,1033,869,790,780
s16_64_4096_8_5.c,736,1021,1003,889,797,762
s16_64_512_2_0.c,722,1009,1024,874,800,761
s16_64_512_2_1.c,753,1037,1027,875,810,753
s16_64_512_2_2.c,741,1032,1030,900,816,771
s16_64_512_2_3.c,731,1017,1021,877,813,759
s16_64_512_2_4.c,724,1009,1044,872,799,760
s16_64_512_2_5.c,745,1038,1024,878,805,778
s16_64_512_4_0.c,756,1023,1040,876,824,784
s16_64_512_4_1.c,741,1010,1028,883,812,779
s16_64_512_4_2.c,723,1009,1012,907,798,767
s16_64_512_4_3.c,727,1024,1029,883,825,760
s16_64_512_4_4.c,727,1006,1026,878,802,754
s16_64_512_4_5.c,724,1028,1035,883,801,785
s16_64_512_8_0.c,743,1035,1040,873,797,770
s16_64_512_8_1.c,740,1032,1013,884,802,787
s16_64_512_8_2.c,723,1024,1031,881,802,796
s16_64_512_8_3.c,722,1009,1025,876,813,766
s16_64_512_8_4.c,745,1050,1018,903,802,780
s16_64_512_8_5.c,723,1026,1013,904,810,788
s16_64_64_2_0.c,747,1052,1023,871,797,764
s16_64_64_2_1.c,766,1042,1023,886,819,764
s16_64_64_2_2.c,767,1060,1037,871,816,784
s16_64_64_2_3.c,766,1053,1033,864,791,762
s16_64_64_2_4.c,750,1032,1025,867,797,763
s16_64_64_2_5.c,772,1056,1029,891,802,761
s16_64_64_4_0.c,755,1052,1024,862,797,760
s16_64_64_4_1.c,779,1032,1030,877,816,759
s16_64_64_4_2.c,781,1033,1007,862,820,756
s16_64_64_4_3.c,747,1035,1030,888,819,759
s16_64_64_4_4.c,748,1069,1040,868,795,761
s16_64_64_4_5.c,780,1060,1023,885,798,759
s16_64_64_8_0.c,764,1061,1010,861,818,925
s16_64_64_8_1.c,772,1070,1002,887,787,919
s16_64_64_8_2.c,748,1052,1025,870,796,913
s16_64_64_8_3.c,745,1060,1037,862,790,926
s16_64_64_8_4.c,775,1029,1002,857,785,891
s16_64_64_8_5.c,750,1057,1041,859,794,859
s16_64_8192_2_0.c,715,1034,1023,868,813,783
s16_64_8192_2_1.c,736,1012,1023,869,795,769
s16_64_8192_2_2.c,749,1035,1021,867,816,761
s16_64_8192_2_3.c,719,1026,1035,866,817,784
s16_64_8192_2_4.c,738,1026,1032,864,798,761
s16_64_8192_2_5.c,751,1006,1021,880,817,759
s16_64_8192_4_0.c,737,1023,1013,889,805,754
s16_64_8192_4_1.c,752,1002,1003,869,816,756
s16_64_8192_4_2.c,754,1032,1011,862,817,776
s16_64_8192_4_3.c,738,1032,1022,889,790,777
s16_64_8192_4_4.c,725,1007,1011,891,797,761
s16_64_8192_4_5.c,755,1023,1014,863,808,759
s16_64_8192_8_0.c,750,1030,1035,888,796,762
s16_64_8192_8_1.c,755,1031,1023,889,815,761
s16_64_8192_8_2.c,745,1034,1024,887,793,762
s16_64_8192_8_3.c,751,1011,1031,893,789,761
s16_64_8192_8_4.c,743,1029,1025,862,807,759
s16_64_8192_8_5.c,718,1006,1006,888,798,761
s16_8192_1024_2_0.c,744,1014,1021,895,816,776
s16_8192_1024_2_1.c,743,1033,1035,880,796,757
s16_8192_1024_2_2.c,758,1037,1049,875,825,785
s16_8192_1024_2_3.c,748,1034,1033,876,796,757
s16_8192_1024_2_4.c,750,1032,1019,899,814,757
s16_8192_1024_2_5.c,747,1013,1045,876,817,758
s16_8192_1024_4_0.c,748,1034,1035,881,796,782
s16_8192_1024_4_1.c,728,1036,1020,901,817,755
s16_8192_1024_4_2.c,760,1016,1043,882,817,755
s16_8192_1024_4_3.c,743,1034,1019,882,798,755
s16_8192_1024_4_4.c,756,1035,1032,900,797,777
s16_8192_1024_4_5.c,746,1017,1038,881,804,756
s16_8192_1024_8_0.c,756,1023,1042,897,817,776
s16_8192_1024_8_1.c,729,1023,1032,880,812,757
s16_8192_1024_8_2.c,729,1024,1019,880,816,775
s16_8192_1024_8_3.c,728,1031,1019,879,798,771
s16_8192_1024_8_4.c,749,1026,1017,879,799,758
s16_8192_1024_8_5.c,732,1026,1031,897,813,755
s16_8192_128_2_0.c,764,1044,1021,870,823,761
s16_8192_128_2_1.c,757,1050,1038,871,799,775
s16_8192_128_2_2.c,761,1052,1007,899,821,779
s16_8192_128_2_3.c,755,1017,1015,878,812,761
s16_8192_128_2_4.c,733,1040,1025,876,802,770
s16_8192_128_2_5.c,762,1055,1027,893,809,759
s16_8192_128_4_0.c,751,1022,1035,879,792,766
s16_8192_128_4_1.c,763,1037,1027,879,791,760
s16_8192_128_4_2.c,759,1051,1006,877,789,758
s16_8192_128_4_3.c,747,1049,1020,870,807,758
s16_8192_128_4_4.c,728,1040,1015,873,798,762
s16_8192_128_4_5.c,751,1048,1036,892,791,755
s16_8192_128_8_0.c,731,1044,1004,872,798,762
s16_8192_128_8_1.c,732,1023,1021,896,817,782
s16_8192_128_8_2.c,761,1048,1005,878,798,761
s16_8192_128_8_3.c,752,1048,1012,880,792,762
s16_8192_128_8_4.c,752,1025,1033,898,800,755
s16_8192_128_8_5.c,754,1042,1001,873,820,761
s16_8192_16384_2_0.c,729,1011,1018,873,793,756
s16_8192_16384_2_1.c,728,1012,1038,869,793,755
s16_8192_16384_2_2.c,728,1012,1018,875,796,756
s16_8192_16384_2_3.c,742,1009,1017,878,791,758
s16_8192_16384_2_4.c,730,1010,1018,876,795,754
s16_8192_16384_2_5.c,731,1013,1019,872,793,757
s16_8192_16384_4_0.c,729,1013,1018,875,796,756
s16_8192_16384_4_1.c,732,1012,1019,877,788,754
s16_8192_16384_4_2.c,728,1013,1019,874,793,754
s16_8192_16384_4_3.c,735,1022,1021,872,793,755
s16_8192_16384_4_4.c,729,1013,1018,875,793,752
s16_8192_16384_4_5.c,728,1012,1021,876,797,758
s16_8192_16384_8_0.c,727,1006,1018,871,798,754
s16_8192_16384_8_1.c,728,1001,1012,871,794,751
s16_8192_16384_8_2.c,730,1007,1018,870,794,754
s16_8192_16384_8_3.c,729,1008,1032,870,793,757
s16_8192_16384_8_4.c,729,1007,1017,871,795,753
s16_8192_16384_8_5.c,728,1016,1022,868,792,754
s16_8192_2048_2_0.c,727,1024,1036,894,797,757
s16_8192_2048_2_1.c,742,1030,1018,890,824,776
s16_8192_2048_2_2.c,727,1012,1039,873,812,756
s16_8192_2048_2_3.c,727,1032,1042,874,815,756
s16_8192_2048_2_4.c,742,1037,1034,875,800,759
s16_8192_2048_2_5.c,742,1033,1021,894,820,756
s16_8192_2048_4_0.c,743,1013,1020,893,816,776
s16_8192_2048_4_1.c,761,1065,1034,897,805,778
s16_8192_2048_4_2.c,766,1050,1068,911,834,780
s16_8192_2048_4_3.c,763,1022,1042,880,814,772
s16_8192_2048_4_4.c,747,1013,1038,902,795,772
s16_8192_2048_4_5.c,747,1027,1031,877,812,773
s16_8192_2048_8_0.c,727,1009,1032,875,797,755
s16_8192_2048_8_1.c,732,1016,1022,875,795,771
s16_8192_2048_8_2.c,726,1007,1025,872,796,768
s16_8192_2048_8_3.c,744,1027,1038,874,804,756
s16_8192_2048_8_4.c,756,1032,1040,890,795,760
s16_8192_2048_8_5.c,745,1009,1032,874,810,776
s16_8192_256_2_0.c,726,1031,1052,902,825,759
s16_8192_256_2_1.c,726,1033,1028,886,819,770
s16_8192_256_2_2.c,732,1037,1037,876,819,778
s16_8192_256_2_3.c,743,1017,1047,898,797,756
s16_8192_256_2_4.c,745,1012,1039,877,796,759
s16_8192_256_2_5.c,747,1045,1053,882,795,778
s16_8192_256_4_0.c,728,1011,1024,891,830,759
s16_8192_256_4_1.c,746,1012,1036,903,794,758
s16_8192_256_4_2.c,750,1036,1022,885,790,765
s16_8192_256_4_3.c,755,1013,1018,885,791,794
s16_8192_256_4_4.c,761,1016,1035,893,815,759
s16_8192_256_4_5.c,748,1017,1041,895,824,779
s16_8192_256_8_0.c,747,1015,1041,898,816,769
s16_8192_256_8_1.c,745,1027,1041,882,814,758
s16_8192_256_8_2.c,751,1016,1030,881,814,758
s16_8192_256_8_3.c,731,1011,1038,874,790,759
s16_8192_256_8_4.c,750,1015,1041,893,800,775
s16_8192_256_8_5.c,753,1035,1041,876,795,771
s16_8192_4096_2_0.c,739,1024,1017,884,794,772
s16_8192_4096_2_1.c,746,1011,1045,904,827,786
s16_8192_4096_2_2.c,735,1023,1029,898,814,775
s16_8192_4096_2_3.c,749,1016,1037,875,820,776
s16_8192_4096_2_4.c,748,1029,1037,883,812,764
s16_8192_4096_2_5.c,737,1023,1049,886,800,787
s16_8192_4096_4_0.c,751,1022,1022,875,795,770
s16_8192_4096_4_1.c,742,1012,1028,875,793,755
s16_8192_4096_4_2.c,732,1034,1022,875,797,767
s16_8192_4096_4_3.c,740,1029,1017,889,793,756
s16_8192_4096_4_4.c,740,1020,1028,889,806,755
s16_8192_4096_4_5.c,726,1024,1030,887,808,754
s16_8192_4096_8_0.c,737,1007,1046,891,804,756
s16_8192_4096_8_1.c,745,1019,1027,871,803,751
s16_8192_4096_8_2.c,737,1012,1017,885,794,767
s16_8192_4096_8_3.c,749,1016,1019,882,809,762
s16_8192_4096_8_4.c,734,1005,1029,867,793,768
s16_8192_4096_8_5.c,734,1007,1024,867,829,755
s16_8192_512_2_0.c,741,1038,1032,883,795,778
s16_8192_512_2_1.c,754,1033,1016,880,796,771
s16_8192_512_2_2.c,745,1027,1022,896,828,782
s16_8192_512_2_3.c,723,1009,1030,901,800,757
s16_8192_512_2_4.c,743,1009,1029,879,796,776
s16_8192_512_2_5.c,743,1040,1047,897,816,758
s16_8192_512_4_0.c,753,1014,1018,905,820,752
s16_8192_512_4_1.c,748,1032,1019,884,798,754
s16_8192_512_4_2.c,729,1019,1031,882,844,771
s16_8192_512_4_3.c,732,1018,1047,882,819,775
s16_8192_512_4_4.c,746,1010,1033,883,802,758
s16_8192_512_4_5.c,747,1013,1015,902,801,757
s16_8192_512_8_0.c,725,1028,1038,903,802,756
s16_8192_512_8_1.c,745,1010,1014,882,821,775
s16_8192_512_8_2.c,728,1010,1022,878,812,772
s16_8192_512_8_3.c,744,1026,1009,901,797,752
s16_8192_512_8_4.c,724,1032,1018,903,817,755
s16_8192_512_8_5.c,742,1022,1030,890,815,772
s16_8192_64_2_0.c,762,1037,1032,911,795,758
s16_8192_64_2_1.c,763,1065,1032,866,807,785
s16_8192_64_2_2.c,766,1056,1027,887,789,778
s16_8192_64_2_3.c,745,1052,1010,888,788,759
s16_8192_64_2_4.c,746,1038,998,886,818,758
s16_8192_64_2_5.c,741,1031,1018,864,796,754
s16_8192_64_4_0.c,744,1058,1018,868,800,783
s16_8192_64_4_1.c,744,1063,1021,868,821,782
s16_8192_64_4_2.c,744,1036,1030,860,801,783
s16_8192_64_4_3.c,749,1063,1041,868,790,759
s16_8192_64_4_4.c,740,1046,1013,862,800,752
s16_8192_64_4_5.c,759,1055,1003,861,794,761
s16_8192_64_8_0.c,776,1051,1009,879,823,765
s16_8192_64_8_1.c,754,1051,1003,861,798,798
s16_8192_64_8_2.c,747,1031,1003,861,821,777
s16_8192_64_8_3.c,744,1048,1030,863,795,764
s16_8192_64_8_4.c,752,1084,1004,868,821,781
s16_8192_64_8_5.c,763,1039,1021,879,820,763
s16_8192_8192_2_0.c,730,1018,1018,881,800,786
s16_8192_8192_2_1.c,726,1011,1011,870,799,763
s16_8192_8192_2_2.c,731,1012,1017,872,808,771
s16_8192_8192_2_3.c,747,1021,1052,910,827,757
s16_8192_8192_2_4.c,728,1026,1027,882,793,755
s16_8192_8192_2_5.c,726,1016,1027,869,812,756
s16_8192_8192_4_0.c,736,1017,1018,878,795,759
s16_8192_8192_4_1.c,728,1011,1022,883,796,754
s16_8192_8192_4_2.c,727,1011,1017,874,792,754
s16_8192_8192_4_3.c,728,1013,1017,880,804,760
s16_8192_8192_4_4.c,743,1011,1024,874,804,756
s16_8192_8192_4_5.c,745,1025,1016,878,828,761
s16_8192_8192_8_0.c,731,1007,1016,874,794,754
s16_8192_8192_8_1.c,728,1001,1037,864,831,796
s16_8192_8192_8_2.c,753,1052,1113,912,830,788
s16_8192_8192_8_3.c,779,1030,1017,921,833,796
s16_8192_8192_8_4.c,729,1015,1016,872,795,753
s16_8192_8192_8_5.c,741,1006,1017,869,793,754
